Trial 1
5 degree --> no rotation

time_elasped,Robot_Angle Z,Ground_Truth
1760654845.6483169,[  90.11331066    0.54853194 -175.03008593],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654845.9233022,[  90.10978975    0.55014078 -175.04246326],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654846.2062035,[  90.11318885    0.55068637 -175.05822242],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654846.4848197,[  90.10836411    0.54891573 -175.08022939],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654846.798188,[  90.11180707    0.55969846 -175.09372447],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654847.075705,[  90.11532769    0.58220583 -175.10158694],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654847.3447478,[  90.11679291    0.59374606 -175.12541393],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654847.6250129,[  90.11758495    0.61633358 -175.15036542],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654847.9016526,[  90.12048039    0.64240266 -175.17531118],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654848.1950839,[  90.12251603    0.64264528 -175.22663525],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654848.4788275,[  90.12043864    0.64576851 -175.28949102],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654848.8035886,[  90.12174331    0.64540995 -175.35586123],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760654849.0842774,[  90.1148739     0.64374587 -175.4106815 ],[ 9.00007925e+01  1.33294267e-03 -1.79998920e+02]

Trial 2 
5 Degree --> No Rotation

time_elasped,Robot_Angle Z,Ground_Truth
1760655378.9104881,[ 8.99994462e+01 -7.67252247e-04 -1.79998324e+02],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655379.5251114,[ 90.00326281  -0.33521484 179.55915956],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655380.1261792,[ 90.02389973  -0.8596897  178.90956592],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655380.744499,[ 90.04435288  -1.26793722 178.23209478],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655381.366403,[ 90.04892037  -1.54036101 178.18185535],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655382.0114408,[ 90.04764679  -1.23815458 179.44103734],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655382.7053015,[  90.04878906   -0.83350279 -179.10064955],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655383.3682885,[  90.05800484   -0.5164692  -177.75157296],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655384.019905,[  90.06413738   -0.28139677 -176.46723697],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655384.6947002,[ 9.00747342e+01 -8.73720754e-02 -1.75075709e+02],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655385.3698823,[ 9.00779855e+01 -1.39870316e-02 -1.74094282e+02],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655386.061069,[ 9.00858189e+01  4.71943334e-02 -1.74095159e+02],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655386.7372828,[  90.10622687    0.22400158 -174.27702449],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655387.4361346,[  90.11835068    0.4075328  -174.53628097],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655388.1192417,[  90.14009155    0.56671126 -174.68170453],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655388.859324,[  90.13974013    0.54327425 -174.80663527],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655389.5884473,[  90.13819335    0.44516962 -175.00205895],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655390.2479978,[  90.13274776    0.39244411 -175.22232838],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655390.937061,[  90.13300935    0.35300507 -175.38280529],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655391.6668067,[  90.13687249    0.33888732 -175.55107407],[ 8.99987389e+01 -2.73710017e-03  1.79999527e+02]

Trial 3
5 degree --> No Rotation
time_elasped,Robot_Angle Z,Ground_Truth
1760655689.592945,[ 9.00008125e+01  3.56154434e-04 -1.79999716e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655690.2024403,[ 90.00735154  -0.34763402 179.7374505 ],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655690.8054595,[ 90.02439913  -0.80939952 179.26693328],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655691.3967617,[ 90.02703358  -1.21448931 179.05391985],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655692.0274427,[ 90.02209122  -1.06787819 179.94365273],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655692.6610372,[  90.02079302   -0.82395957 -178.9392902 ],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655693.309831,[  90.02665942   -0.59310147 -177.88547928],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655693.9320865,[  90.03403192   -0.38400076 -176.84646384],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655694.5976515,[  90.035054     -0.23274878 -175.79012342],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1760655695.279187,[ 9.00534921e+01 -1.18114342e-01 -1.74713961e+02],[ 9.00035686e+01 -4.61502917e-04 -1.79997618e+02]
time_elasped,Robot_Angle Z,Ground_Truth
