Trial 1 5 Degree 90 Degree Rotation
8.241218090057373,[ 2.64516180e-02 -7.51608169e-01 -1.77244760e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
8.913458108901978,[ 2.05648890e-02 -6.55846875e-01 -1.77141875e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.559015035629272,[ 2.65411761e-02 -5.75716166e-01 -1.77114978e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
10.201456546783447,[ 3.31603385e-02 -4.51057749e-01 -1.77263787e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
10.84638786315918,[ 4.20569179e-02 -2.38550911e-01 -1.77593029e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
11.535105228424072,[ 4.70847466e-02  3.30695855e-02 -1.77910531e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
12.19850754737854,[ 5.48993298e-02  3.00104900e-01 -1.78143616e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
12.896348476409912,[ 6.21867011e-02  5.94156549e-01 -1.78181145e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
13.635557651519775,[ 6.67736788e-02  9.85934346e-01 -1.77955032e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
14.341299772262573,[ 8.47940795e-02  1.42252475e+00 -1.77710479e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
15.074593782424927,[ 1.03792864e-01  1.83480848e+00 -1.77355001e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
15.785397052764893,[ 1.17956050e-01  2.27164518e+00 -1.77117212e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.491937160491943,[ 1.50221221e-01  2.70057374e+00 -1.77127875e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
17.25511336326599,[ 1.61134993e-01  3.05125487e+00 -1.77246755e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
18.00879406929016,[ 1.73175108e-01  3.41025736e+00 -1.77121154e+02],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
18.763275861740112,[   0.19212354    3.81160274 -177.00159226],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
19.5110125541687,[   0.21141549    4.18573378 -177.03193879],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
20.259957313537598,[   0.21844567    4.52063566 -177.27537679],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
21.012638330459595,[   0.23435763    4.81627647 -177.57840851],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
21.767462015151978,[   0.24998143    5.10932128 -178.01839971],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
22.61204481124878,[   0.25311911    5.39600133 -178.76755226],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
23.353326320648193,[   0.24642749    5.54272528 -179.43996429],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
24.09757423400879,[   0.23900378    5.62388045 -179.87893926],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
24.905761241912842,[  0.2273923    5.62990393 179.78174142],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]
time_elasped,Robot_Angle Z,Ground_Truth
25.714760065078735,[  0.23034923   5.5817949  179.66947591],[-1.54865943e-03 -1.04776489e-03 -1.79998792e+02]

Trial 2 5 Degree 90 Degree Rotation

time_elasped,Robot_Angle Z,Ground_Truth
1.122666835784912,[4.93570802e-04 1.71074850e-03 1.79999168e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1.710864543914795,[ 5.22677013e-03 -6.52692711e-04 -1.79996497e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.3358383178710938,[ 1.33667255e-02 -4.84256070e-02  1.79746300e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.938673496246338,[ 1.39289433e-02 -1.17401414e-01  1.79246054e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
3.5504159927368164,[ 6.21840311e-03 -3.05569674e-02  1.79181250e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
4.166433572769165,[1.55835523e-03 2.43376356e-01 1.79518755e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
4.777258396148682,[-2.61458846e-03  5.73464744e-01  1.79975056e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
5.4034342765808105,[-7.41898993e-03  8.86170377e-01 -1.79395996e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
6.018099546432495,[-2.53197806e-04  1.25765816e+00 -1.78891379e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
6.63777494430542,[ 1.23871086e-02  1.66833832e+00 -1.78628986e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
7.249924898147583,[ 1.34758930e-02  2.04841099e+00 -1.78340042e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
7.884315252304077,[ 2.70606755e-02  2.42569886e+00 -1.77865828e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
8.54953408241272,[ 4.21045614e-02  2.87818864e+00 -1.77408412e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.188198804855347,[ 4.36701329e-02  3.29164179e+00 -1.77239231e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.825040817260742,[ 6.71167109e-02  3.64467149e+00 -1.77174690e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
10.510884046554565,[ 7.94713176e-02  3.97084269e+00 -1.77115546e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
11.195458173751831,[ 9.00723751e-02  4.27625879e+00 -1.77193699e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
11.866150856018066,[ 9.92409837e-02  4.61881401e+00 -1.77577877e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
12.531988382339478,[ 1.12575482e-01  4.95996680e+00 -1.78153070e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
13.21936821937561,[ 1.21637809e-01  5.26262457e+00 -1.78702854e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
13.899635553359985,[ 1.19004889e-01  5.49636086e+00 -1.79281401e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
14.659370183944702,[ 1.10851342e-01  5.65610957e+00 -1.79826084e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
15.411815404891968,[1.05243745e-01 5.70585975e+00 1.79831685e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.123573303222656,[1.06225434e-01 5.67243442e+00 1.79571867e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.83466076850891,[1.09748436e-01 5.56406588e+00 1.79429557e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
17.5316104888916,[1.17784358e-01 5.44395447e+00 1.79457468e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
18.24940800666809,[1.17688483e-01 5.43937117e+00 1.79559547e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
19.012625694274902,[1.12252701e-01 5.56418183e+00 1.79568029e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
19.75135040283203,[1.04659936e-01 5.62112356e+00 1.79488196e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
20.501209259033203,[1.01916923e-01 5.69922659e+00 1.79434675e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
21.20890498161316,[9.98487940e-02 5.98602231e+00 1.79635220e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
21.944223880767822,[ 9.96261072e-02  6.52237152e+00 -1.79998675e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
22.673128604888916,[ 9.08992238e-02  7.01995086e+00 -1.79674897e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
23.388726711273193,[ 9.11987780e-02  7.23606068e+00 -1.79520964e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
24.118480920791626,[ 1.03096164e-01  7.12411694e+00 -1.79664595e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
24.858843326568604,[9.89741804e-02 6.99629036e+00 1.79876836e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]
time_elasped,Robot_Angle Z,Ground_Truth
25.608145713806152,[1.00003047e-01 6.75069054e+00 1.79241251e+02],[ 2.56637582e-03  3.12048563e-04 -1.79998098e+02]

Trial 3 5 Degree 90 Degree Rotation


time_elasped,Robot_Angle Z,Ground_Truth
1.0663690567016602,[ 1.18940360e-03 -3.42946847e-04  1.79999110e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1.668501853942871,[-1.12257660e-04 -2.14229460e-03 -1.79995218e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.2755520343780518,[ 1.06837476e-02 -1.62872680e-01  1.79843849e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.8658928871154785,[ 1.81019947e-02 -7.66555396e-01  1.79906527e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
3.4721860885620117,[ 1.95488793e-02 -1.04803652e+00 -1.79780179e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
4.070510387420654,[ 1.33439179e-02 -9.18002626e-01 -1.79372825e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
4.674634695053101,[ 1.81759901e-02 -6.90770774e-01 -1.78887971e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
5.303766489028931,[ 2.98389019e-02 -4.42209304e-01 -1.78297056e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
5.918022632598877,[ 3.48947733e-02 -2.20574798e-01 -1.77817428e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
6.562237739562988,[ 3.37046357e-02 -1.17763500e-01 -1.77301001e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
7.203344821929932,[ 3.02393044e-02 -1.21594440e-01 -1.76903772e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
7.888638257980347,[ 2.80726382e-02 -1.11105755e-01 -1.76681131e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
8.539991855621338,[ 2.49816161e-02 -1.73590020e-01 -1.76282507e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.172268390655518,[ 3.10078538e-02 -2.83882952e-01 -1.75766106e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.847965955734253,[ 2.81318486e-02 -2.48226026e-01 -1.75231711e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
10.520261764526367,[ 4.40958096e-02  1.07738307e-02 -1.74881866e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
11.191287994384766,[ 7.67885022e-02  3.37450088e-01 -1.74724296e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
11.855544090270996,[ 1.13179986e-01  7.40317938e-01 -1.74590924e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
12.515345811843872,[ 1.47251832e-01  1.13575642e+00 -1.74542755e+02],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
13.24038290977478,[   0.17512732    1.44216409 -174.47153022],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
13.895486831665039,[   0.21071811    1.75542552 -174.46593034],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
14.621018409729004,[   0.23587157    2.04853151 -174.62905407],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
15.300521612167358,[   0.25356518    2.33596006 -174.7203023 ],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.00856065750122,[   0.28970084    2.66865307 -174.7163095 ],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.697844982147217,[   0.31197406    2.9867059  -174.73001429],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
17.418671369552612,[   0.3280196     3.26666908 -174.68637622],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
18.1624493598938,[   0.3513382     3.47799116 -174.88249262],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
18.93542981147766,[   0.3580786     3.64323654 -175.36786353],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
19.78031277656555,[   0.3669543     3.7705929  -175.96025539],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
20.553467512130737,[   0.38545017    3.91047623 -176.58071701],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
21.270117044448853,[   0.39341746    4.1158065  -177.39251911],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
22.02235436439514,[   0.39009149    4.36039725 -178.45644052],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
22.74992537498474,[   0.38554793    4.55121625 -179.5619194 ],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
23.49963688850403,[  0.38577067   4.70624997 179.73156667],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
24.261956214904785,[  0.38866097   4.87632175 179.6254576 ],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]
time_elasped,Robot_Angle Z,Ground_Truth
25.035964250564575,[  0.39387805   5.02959461 179.59733426],[-2.25148236e-03 -1.73568526e-03 -1.79998114e+02]

Trial 4 5 Degree 90 Degree Rotation

time_elasped,Robot_Angle Z,Ground_Truth
1.176253080368042,[ 4.90987169e-04  3.12074097e-04 -1.79998139e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1.7929470539093018,[ 3.42264593e-03 -2.15489368e-03  1.79999242e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.380690336227417,[ 1.07242969e-02 -2.30224388e-02  1.79738186e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.993335485458374,[ 9.96953592e-03 -1.00813457e-01  1.79294920e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
3.5933361053466797,[ 6.78042170e-03 -4.98200080e-02  1.79105357e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
4.206237316131592,[4.74671638e-04 1.68563648e-01 1.79381516e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
4.832123756408691,[-3.80953822e-03  5.12766494e-01  1.79826876e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
5.4642322063446045,[-1.70530534e-04  8.70394112e-01 -1.79677917e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
6.101857900619507,[-6.05211379e-03  1.22407313e+00 -1.79110320e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
6.747926473617554,[ 1.04860237e-02  1.63178370e+00 -1.78559297e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
7.392700672149658,[ 1.07156046e-02  2.00660927e+00 -1.77933234e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
8.029560327529907,[ 2.34912890e-02  2.32462767e+00 -1.77248556e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
8.677400827407837,[ 5.20958409e-02  2.71674849e+00 -1.76922312e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.332329034805298,[ 6.51048148e-02  3.11446648e+00 -1.76959527e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
9.969745874404907,[ 7.39779560e-02  3.42685117e+00 -1.76949852e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
10.615243196487427,[ 8.94496677e-02  3.68920514e+00 -1.76898581e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
11.279968500137329,[ 1.11741624e-01  3.98864335e+00 -1.76928793e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
12.016972303390503,[ 1.23928580e-01  4.33609558e+00 -1.77134851e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
12.717266321182251,[ 1.29249511e-01  4.67064708e+00 -1.77453896e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
13.386919975280762,[ 1.44826072e-01  4.97580475e+00 -1.77826366e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
14.0572988986969,[ 1.50193885e-01  5.23611558e+00 -1.78280384e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
14.772383213043213,[ 1.46887761e-01  5.44180002e+00 -1.78924981e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
15.495620250701904,[ 1.39296549e-01  5.55862533e+00 -1.79568410e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.215051412582397,[ 1.32960713e-01  5.61503023e+00 -1.79997997e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
16.94572114944458,[1.28664742e-01 5.61529315e+00 1.79686391e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
17.667524099349976,[1.32535012e-01 5.55059585e+00 1.79475995e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
18.382302284240723,[1.31450103e-01 5.48628503e+00 1.79491049e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
19.088192224502563,[1.20809491e-01 5.57669406e+00 1.79627843e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
19.828338623046875,[1.18753963e-01 5.81250358e+00 1.79808816e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
20.61608099937439,[ 1.13699618e-01  6.07029915e+00 -1.79909799e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
21.411872148513794,[ 1.05094604e-01  6.22035569e+00 -1.79621912e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
22.232860565185547,[ 1.11038277e-01  6.15737095e+00 -1.79519162e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
23.011207342147827,[ 1.09749528e-01  5.91927683e+00 -1.79712926e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
23.769392490386963,[1.13552544e-01 5.73153790e+00 1.79985550e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
24.556912899017334,[1.02644443e-01 5.62270872e+00 1.79634319e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]
time_elasped,Robot_Angle Z,Ground_Truth
25.39657497406006,[1.04312117e-01 5.55310641e+00 1.79566470e+02],[ 1.19412197e-03  9.88004762e-04 -1.79997423e+02]

Trial 5 5 Degree 90 Degree Rotation

time_elasped,Robot_Angle Z,Ground_Truth
0.9030842781066895,[ 1.19972420e-03  3.20430929e-04 -1.79998781e+02],[-1.84713115e-04  1.70495897e-03  1.79999181e+02]
time_elasped,Robot_Angle Z,Ground_Truth
1.523719310760498,[ 2.13062980e-03 -8.69874970e-04 -1.79997954e+02],[-1.84713115e-04  1.70495897e-03  1.79999181e+02]
time_elasped,Robot_Angle Z,Ground_Truth
2.1317944526672363,[ 1.12196691e-02 -2.92793841e-02  1.79755421e+02],[-1.84713115e-04  1.70495897e-03  1.79999181e+02]
